"Hora local en Santiago (aeropuerto)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"27.12.2017 07:00";"20.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"20.0";
"27.12.2017 06:00";"21.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"21.0";
"27.12.2017 05:00";"21.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"21.0";
"27.12.2017 04:00";"21.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"21.0";
"27.12.2017 02:00";"22.0";"748.4";"764.3";"100";"Calma, escampado";"0";"";"";"Lluvia";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"22.0";
"27.12.2017 01:00";"22.0";"748.4";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"27.12.2017 00:00";"22.0";"749.1";"765.0";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"26.12.2017 23:00";"23.0";"749.1";"765.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"26.12.2017 22:00";"23.0";"749.1";"765.0";"94";"Viento procedente del este";"2";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"26.12.2017 21:00";"24.0";"748.5";"764.3";"89";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"22.0";
"26.12.2017 20:00";"24.0";"748.5";"764.3";"83";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"21.0";
"26.12.2017 19:00";"24.0";"747.7";"763.5";"83";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"21.0";
"26.12.2017 18:00";"26.0";"747.1";"762.8";"70";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"20.0";
"26.12.2017 17:00";"27.0";"747.2";"762.8";"70";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"21.0";
"26.12.2017 16:00";"28.0";"746.4";"762.0";"66";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 690 m";"10.0 y más";"21.0";
"26.12.2017 15:00";"27.0";"747.2";"762.8";"74";"Viento procedente del sudeste";"3";"";"";"Lluvia";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"22.0";
"26.12.2017 14:00";"28.0";"747.2";"762.8";"66";"Viento procedente del estenoreste";"4";"";"Leve(-es) lluvia";"";"Nubosidad fragmentada (60-90%) 660 m";"7.0";"21.0";
"26.12.2017 13:00";"27.0";"748.6";"764.3";"74";"Viento procedente del sudeste";"3";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 630 m";"8.0";"22.0";
"26.12.2017 12:00";"25.0";"749.2";"765.0";"83";"vientos de dirección variable";"2";"";"";"";"Nubosidad dispersa (40-50%) 570 m";"10.0 y más";"22.0";
"26.12.2017 11:00";"24.0";"749.9";"765.8";"83";"Viento procedente del sursuroeste";"2";"";"";"Lluvia";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"26.12.2017 10:00";"22.0";"749.8";"765.8";"94";"Calma, escampado";"0";"";"Fuerte(-es)) lluvia";"";"Nubosidad fragmentada (60-90%) 360 m";"2.0";"21.0";
"26.12.2017 09:00";"21.0";"749.0";"765.0";"94";"Calma, escampado";"0";"";"Fuerte(-es)) lluvia";"";"Nubosidad fragmentada (60-90%) 360 m";"2.0";"20.0";
"26.12.2017 07:00";"20.0";"748.3";"764.3";"94";"vientos de dirección variable";"2";"";"";"Lluvia";"Nubosidad fragmentada (60-90%) 360 m";"10.0 y más";"19.0";
"26.12.2017 06:00";"20.0";"747.5";"763.5";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad dispersa (40-50%) 360 m, nubosidad fragmentada (60-90%) 2100 m";"10.0 y más";"19.0";
"26.12.2017 05:00";"19.0";"747.4";"763.5";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad dispersa (40-50%) 360 m";"10.0 y más";"18.0";
"26.12.2017 04:00";"20.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"";"Lluvia";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"20.0";
"26.12.2017 03:00";"20.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m";"10.0 y más";"20.0";
"26.12.2017 01:00";"21.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 510 m";"10.0 y más";"21.0";
"26.12.2017 00:00";"21.0";"748.3";"764.3";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 510 m";"10.0 y más";"20.0";
"25.12.2017 23:00";"22.0";"749.1";"765.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"25.12.2017 22:00";"22.0";"749.1";"765.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"25.12.2017 21:00";"22.0";"748.4";"764.3";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"25.12.2017 20:00";"23.0";"748.4";"764.3";"89";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"25.12.2017 19:00";"24.0";"747.7";"763.5";"89";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 600 m";"10.0 y más";"22.0";
"25.12.2017 18:00";"25.0";"747.1";"762.8";"79";"Viento procedente del este";"3";"";"Leve(-es) lluvia";"";"Nubosidad fragmentada (60-90%) 600 m";"7.0";"21.0";
"25.12.2017 17:00";"26.0";"746.3";"762.0";"70";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"20.0";
"25.12.2017 16:00";"27.0";"746.4";"762.0";"70";"Viento procedente del sudeste";"4";"";"";"Lluvia";"Nubosidad dispersa (40-50%) 690 m";"10.0 y más";"21.0";
"25.12.2017 15:00";"26.0";"746.3";"762.0";"79";"vientos de dirección variable";"2";"";"";"Lluvia";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"22.0";
"25.12.2017 14:00";"28.0";"747.2";"762.8";"62";"Viento procedente del sursureste";"4";"";"En las proximidades chubasco(s)";"";"Nubosidad dispersa (40-50%) 690 m";"8.0";"20.0";
"25.12.2017 13:06";"26.0";"747.8";"763.5";"79";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"22.0";
"25.12.2017 12:00";"28.0";"748.7";"764.3";"62";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"20.0";
"25.12.2017 11:00";"27.0";"749.3";"765.0";"70";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"21.0";
"25.12.2017 10:00";"25.0";"749.2";"765.0";"89";"Viento procedente del sudeste";"2";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"23.0";
"25.12.2017 09:00";"23.0";"749.1";"765.0";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"22.0";
"25.12.2017 08:00";"19.0";"748.2";"764.3";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"25.12.2017 07:00";"19.0";"748.2";"764.3";"100";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 360 m";"10.0 y más";"19.0";
"25.12.2017 06:00";"20.0";"747.5";"763.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 360 m";"10.0 y más";"19.0";
"25.12.2017 05:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 360 m";"10.0 y más";"19.0";
"25.12.2017 04:00";"20.0";"746.8";"762.8";"94";"vientos de dirección variable";"2";"";"En las proximidades chubasco(s)";"Lluvia";"Nubosidad fragmentada (60-90%) 360 m";"7.0";"19.0";
"25.12.2017 03:00";"20.0";"746.8";"762.8";"94";"Calma, escampado";"0";"";"";"Lluvia";"Nubosidad fragmentada (60-90%) 420 m";"10.0 y más";"19.0";
"25.12.2017 02:00";"20.0";"747.5";"763.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"25.12.2017 01:00";"20.0";"748.3";"764.3";"94";"Viento procedente del estenoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"19.0";
"25.12.2017 00:00";"20.0";"748.3";"764.3";"94";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 420 m";"10.0 y más";"19.0";
"24.12.2017 23:00";"21.0";"748.3";"764.3";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"20.0";
"24.12.2017 22:00";"22.0";"748.4";"764.3";"94";"vientos de dirección variable";"2";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"21.0";
"24.12.2017 21:00";"23.0";"748.4";"764.3";"89";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 510 m";"10.0 y más";"21.0";
"24.12.2017 20:00";"21.0";"747.5";"763.5";"83";"Viento procedente del este";"4";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"18.0";
"24.12.2017 19:00";"22.0";"746.9";"762.8";"78";"Viento procedente del este";"4";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"18.0";
"24.12.2017 18:00";"26.0";"747.1";"762.8";"54";"Viento procedente del este";"4";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"16.0";
"24.12.2017 17:00";"28.0";"747.2";"762.8";"55";"Viento procedente del este";"5";"";"";"";"Nubosidad escasa (10-30%) 690 m";"10.0 y más";"18.0";
"24.12.2017 16:00";"28.0";"746.4";"762.0";"58";"Viento procedente del sursureste";"4";"";"";"";"Nubosidad escasa (10-30%) 690 m";"10.0 y más";"19.0";
"24.12.2017 15:00";"29.0";"747.3";"762.8";"58";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 720 m";"10.0 y más";"20.0";
"24.12.2017 14:00";"29.0";"747.3";"762.8";"58";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 690 m";"10.0 y más";"20.0";
"24.12.2017 13:00";"28.0";"748.7";"764.3";"66";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"21.0";
"24.12.2017 12:00";"27.0";"749.3";"765.0";"66";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad dispersa (40-50%) 630 m";"10.0 y más";"20.0";
"24.12.2017 11:00";"26.0";"749.3";"765.0";"79";"Viento procedente del sudeste";"4";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"24.12.2017 10:00";"23.0";"749.1";"765.0";"94";"Viento procedente del estesureste";"4";"";"En las proximidades chubasco(s)";"";"Nubosidad fragmentada (60-90%) 420 m, nubosidad dispersa (40-50%) 2100 m";"7.0";"22.0";
"24.12.2017 09:00";"22.0";"749.1";"765.0";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad fragmentada (60-90%) 420 m";"5.0";"22.0";
"24.12.2017 08:00";"20.0";"748.3";"764.3";"94";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad fragmentada (60-90%) 360 m";"1.0";"19.0";
"24.12.2017 07:00";"20.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 360 m";"3.0";"20.0";
"24.12.2017 06:00";"20.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 360 m";"1.0";"20.0";
"24.12.2017 05:00";"20.0";"746.8";"762.8";"100";"Calma, escampado";"0";"";"Neblina";"Lluvia";"Nubosidad fragmentada (60-90%) 360 m";"3.0";"20.0";
"24.12.2017 04:00";"20.0";"746.8";"762.8";"100";"Viento procedente del estesureste";"2";"";"Leve(-es) lluvia";"";"Cielo cubierto (100%) 360 m";"7.0";"20.0";
"24.12.2017 03:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"24.12.2017 02:00";"19.0";"747.4";"763.5";"100";"Viento procedente del nornoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 420 m";"10.0 y más";"19.0";
"24.12.2017 01:00";"19.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 420 m";"10.0 y más";"19.0";
"24.12.2017 00:00";"19.0";"748.2";"764.3";"100";"Viento procedente del nornoreste";"2";"";"";"";"Nubosidad dispersa (40-50%) 450 m";"10.0 y más";"19.0";
"23.12.2017 23:00";"19.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 450 m";"10.0 y más";"19.0";
"23.12.2017 22:00";"20.0";"748.3";"764.3";"100";"Viento procedente del estenoreste";"2";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"20.0";
"23.12.2017 21:00";"21.0";"748.3";"764.3";"100";"Viento procedente del este";"2";"";"";"";"Nubosidad dispersa (40-50%) 450 m";"10.0 y más";"21.0";
"23.12.2017 20:00";"23.0";"748.4";"764.3";"94";"Viento procedente del sudeste";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"22.0";
"23.12.2017 19:00";"24.0";"747.0";"762.8";"94";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"23.0";
"23.12.2017 18:00";"24.0";"747.0";"762.8";"94";"vientos de dirección variable";"2";"";"";"Lluvia";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"23.0";
"23.12.2017 17:00";"24.0";"747.0";"762.8";"83";"vientos de dirección variable";"2";"";"Leve(-es) lluvia";"";"Nubosidad escasa (10-30%) 420 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 2100 m";"7.0";"21.0";
"23.12.2017 16:00";"25.0";"747.1";"762.8";"83";"vientos de dirección variable";"2";"";"En las proximidades chubasco(s)";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 510 m, nubosidad dispersa (40-50%) 2100 m";"7.0";"22.0";
"23.12.2017 15:00";"24.0";"747.0";"762.8";"89";"Viento procedente del sur";"3";"";"";"Lluvia";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 510 m, nubosidad dispersa (40-50%) 2100 m";"10.0 y más";"22.0";
"23.12.2017 14:00";"23.0";"747.6";"763.5";"94";"Viento procedente del sursureste";"4";"";"Leve(-es) lluvia";"";"Nubosidad escasa (10-30%) 480 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 510 m, nubosidad fragmentada (60-90%) 2100 m";"7.0";"22.0";
"23.12.2017 13:00";"25.0";"748.5";"764.3";"79";"Viento procedente del estesureste";"3";"";"Leve(-es) lluvia";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 540 m";"7.0";"21.0";
"23.12.2017 12:00";"26.0";"748.6";"764.3";"74";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 540 m, nubosidad dispersa (40-50%) 2400 m";"10.0 y más";"21.0";
"23.12.2017 11:00";"26.0";"749.3";"765.0";"74";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 540 m, nubosidad dispersa (40-50%) 2400 m";"10.0 y más";"21.0";
"23.12.2017 10:00";"24.0";"749.2";"765.0";"89";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 480 m, nubosidad dispersa (40-50%) 2400 m";"10.0 y más";"22.0";
"23.12.2017 09:00";"21.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 450 m";"5.0";"21.0";
"23.12.2017 08:00";"18.0";"748.2";"764.3";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 360 m";"2.0";"18.0";
"23.12.2017 07:00";"18.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 360 m";"4.0";"18.0";
"23.12.2017 06:00";"18.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad dispersa (40-50%) 300 m";"2.0";"18.0";
"23.12.2017 05:00";"18.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"Neblina";"";"Nubosidad escasa (10-30%) 300 m";"2.0";"18.0";
"23.12.2017 04:00";"18.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"Niebla";"";"Nubosidad escasa (10-30%) 240 m";"0.6";"18.0";
"23.12.2017 03:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"19.0";
"23.12.2017 02:00";"20.0";"747.5";"763.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"19.0";
"23.12.2017 01:00";"20.0";"748.3";"764.3";"100";"Viento procedente del norte";"2";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"20.0";
"23.12.2017 00:00";"20.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 450 m";"10.0 y más";"20.0";
"22.12.2017 23:00";"21.0";"748.3";"764.3";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 450 m";"10.0 y más";"20.0";
"22.12.2017 22:00";"21.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 450 m";"10.0 y más";"21.0";
"22.12.2017 21:00";"22.0";"748.4";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"22.0";
"22.12.2017 20:00";"23.0";"747.6";"763.5";"100";"Viento procedente del sur";"2";"";"";"";"Nubosidad dispersa (40-50%) 510 m";"10.0 y más";"23.0";
"22.12.2017 19:00";"23.0";"747.6";"763.5";"100";"Viento procedente del este";"2";"";"";"Lluvia";"Nubosidad fragmentada (60-90%) 510 m";"10.0 y más";"23.0";
"22.12.2017 18:00";"24.0";"747.0";"762.8";"89";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"22.0";
"22.12.2017 17:00";"24.0";"747.0";"762.8";"94";"Viento procedente del sursuroeste";"2";"";"En las proximidades chubasco(s)";"Lluvia";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 540 m";"7.0";"23.0";
"22.12.2017 16:00";"24.0";"747.0";"762.8";"94";"Viento procedente del sur";"3";"";"Leve(-es) lluvia";"";"Nubosidad escasa (10-30%) 510 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 540 m, nubosidad dispersa (40-50%) 2400 m";"7.0";"23.0";
"22.12.2017 15:00";"27.0";"747.2";"762.8";"74";"Viento procedente del nornoreste";"2";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"22.0";
"22.12.2017 14:00";"25.0";"747.1";"762.8";"83";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"22.12.2017 13:00";"23.0";"748.4";"764.3";"100";"Viento procedente del norte";"3";"";"";"Neblina, lluvia";"Nubosidad fragmentada (60-90%) 480 m, nubosidad dispersa (40-50%) 2100 m";"10.0 y más";"23.0";
"22.12.2017 12:00";"22.0";"749.1";"765.0";"94";"Viento procedente del este";"3";"";"Neblina, lluvia";"";"Nubosidad fragmentada (60-90%) 450 m, nubosidad dispersa (40-50%) 2100 m";"3.0";"21.0";
"22.12.2017 11:00";"25.0";"748.5";"764.3";"79";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"21.0";
"22.12.2017 10:00";"24.0";"748.5";"764.3";"74";"Viento procedente del sursuroeste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"19.0";
"22.12.2017 09:00";"21.0";"748.3";"764.3";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"20.0";
"22.12.2017 08:00";"18.0";"747.4";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"22.12.2017 07:00";"18.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"22.12.2017 06:00";"18.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"22.12.2017 05:00";"19.0";"746.7";"762.8";"94";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"18.0";
"22.12.2017 04:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"22.12.2017 03:00";"19.0";"746.7";"762.8";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"19.0";
"22.12.2017 02:00";"20.0";"747.5";"763.5";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"20.0";
"22.12.2017 01:00";"20.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad escasa (10-30%) 480 m";"10.0 y más";"20.0";
"22.12.2017 00:00";"21.0";"748.3";"764.3";"100";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"21.0";
"21.12.2017 23:00";"23.0";"748.4";"764.3";"94";"Viento procedente del sur";"3";"";"";"";"Nubosidad dispersa (40-50%) 480 m";"10.0 y más";"22.0";
"21.12.2017 22:00";"24.0";"748.5";"764.3";"83";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"21.12.2017 21:00";"24.0";"747.7";"763.5";"83";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"21.12.2017 20:00";"24.0";"747.0";"762.8";"83";"Viento procedente del sudeste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"21.0";
"21.12.2017 19:00";"25.0";"746.3";"762.0";"79";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 600 m";"10.0 y más";"21.0";
"21.12.2017 18:00";"27.0";"746.4";"762.0";"70";"Viento procedente del este";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"21.0";
"21.12.2017 17:00";"29.0";"745.7";"761.2";"66";"Viento procedente del sur";"5";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"22.0";
"21.12.2017 16:00";"29.0";"745.7";"761.2";"62";"Viento procedente del sursuroeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"21.0";
"21.12.2017 15:00";"29.0";"745.7";"761.2";"62";"Viento procedente del sudeste";"2";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"21.0";
"21.12.2017 14:00";"28.0";"746.4";"762.0";"70";"Viento procedente del sur";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"22.0";
"21.12.2017 13:00";"28.0";"747.2";"762.8";"70";"Viento procedente del sursureste";"2";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"21.12.2017 12:00";"26.0";"747.8";"763.5";"79";"Viento procedente del estesureste";"2";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"22.0";
